SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-10-2014,Single Family Residential,263 SNELL Ct,San Jose,CA,95123,599000,3,2.5,San Jose,1770,4550,1990,1855,338,,Sold,,,http://www.redfin.com/CA/San-Jose/263-Snell-Ct-95123/home/866071,MLSListings,ML81420790,N,Y,37.2577963,-121.8295498
PAST SALE,February-27-2015,Single Family Residential,6248 Bothell Cir,SAN JOSE,CA,95123,742000,4,2,SAN JOSE,1412,5500,1969,1654,525,,Sold,,,http://www.redfin.com/CA/San-Jose/6248-Bothell-Cir-95123/home/1600353,MLSListings,ML81447381,N,Y,37.2314522,-121.8193173
PAST SALE,April-12-2016,Single Family Residential,722 Choctaw Dr,SAN JOSE,CA,95123,770000,5,3,SAN JOSE,1800,6059,1973,1244,428,,Sold,,,http://www.redfin.com/CA/San-Jose/722-Choctaw-Dr-95123/home/1071248,MLSListings,ML81549648,N,Y,37.2349103,-121.8389806
PAST SALE,March-29-2019,Single Family Residential,3065 Manuel St,SAN JOSE,CA,95136,1160000,4,3.5,SAN JOSE,2153,2062,2017,163,539,110,Sold,,,http://www.redfin.com/CA/San-Jose/3065-Manuel-St-95136/home/143042233,MLSListings,ML81733946,N,Y,37.2841508,-121.8549253
PAST SALE,April-27-2016,Single Family Residential,5226 Countryside Ln,SAN JOSE,CA,95136,750000,3,2.5,SAN JOSE,1593,3454,1988,1229,471,80,Sold,,,http://www.redfin.com/CA/San-Jose/5226-Countryside-Ln-95136/home/1472308,MLSListings,ML81564124,N,Y,37.2602356,-121.8152241
PAST SALE,December-5-2012,Single Family Residential,3561 SLOPEVIEW Dr,San Jose,CA,95148,679000,3,2,San Jose,1528,9555,1982,2468,444,,Sold,,,http://www.redfin.com/CA/San-Jose/3561-Slopeview-Dr-95148/home/957657,MLSListings,ML81237029,N,Y,37.3305424,-121.7774656
PAST SALE,December-18-2014,Single Family Residential,5135 LEIGH Ave,San Jose,CA,95124,834000,3,2,San Jose,1283,6000,1959,1725,650,,Sold,,,http://www.redfin.com/CA/San-Jose/5135-Leigh-Ave-95124/home/834228,MLSListings,ML81439939,N,Y,37.2446915,-121.9230221
PAST SALE,March-7-2014,Single Family Residential,290 WILDHORSE Ct,San Jose,CA,95138,801000,4,2.5,San Jose,2179,3485,2006,2011,368,,Sold,,,http://www.redfin.com/CA/San-Jose/290-Wildhorse-Ct-95138/home/12178268,MLSListings,ML81401008,N,Y,37.2383125,-121.7587485
PAST SALE,April-27-2018,Single Family Residential,1102 Willowhaven Dr,SAN JOSE,CA,95126,1268000,3,2,SAN JOSE,1518,3781,1978,499,835,,Sold,,,http://www.redfin.com/CA/San-Jose/1102-Willowhaven-Dr-95126/home/623662,MLSListings,ML81697049,N,Y,37.3069974,-121.9174213
PAST SALE,December-18-2015,Single Family Residential,3615 Meridian Ave,SAN JOSE,CA,95124,905000,4,3,SAN JOSE,1897,7139,1959,1360,477,,Sold,,,http://www.redfin.com/CA/San-Jose/3615-Meridian-Ave-95124/home/1615904,MLSListings,ML81522798,N,Y,37.265018,-121.9035515
PAST SALE,September-26-2012,Condo/Co-op,6971 RODLING Dr Unit F,San Jose,CA,95138,405000,3,3,San Jose,1335,435,1992,2538,303,253,Sold,,,http://www.redfin.com/CA/San-Jose/6971-Rodling-Dr-95138/unit-F/home/681910,MLSListings,ML81230210,N,Y,37.2360411,-121.7680092
PAST SALE,May-11-2016,Single Family Residential,783 N 18th St,SAN JOSE,CA,95112,650000,3,2,SAN JOSE,1056,5623,1952,1215,616,,Sold,,,http://www.redfin.com/CA/San-Jose/783-N-18th-St-95112/home/1671590,MLSListings,ML81577317,N,Y,37.3590129,-121.8847445
PAST SALE,February-27-2019,Single Family Residential,2254 Richland Ave,SAN JOSE,CA,95125,1075000,2,2,SAN JOSE,1437,6320,1940,193,748,,Sold,,,http://www.redfin.com/CA/San-Jose/2254-Richland-Ave-95125/home/1467501,MLSListings,ML81735450,N,Y,37.288624,-121.8904358
PAST SALE,March-18-2017,Condo/Co-op,85 Rancho Dr Unit A,SAN JOSE,CA,95111,394500,2,2,SAN JOSE,918,1742,1983,904,430,315,Sold,,,http://www.redfin.com/CA/San-Jose/85-Rancho-Dr-95111/unit-A/home/716755,MLSListings,ML81638065,N,Y,37.2828343,-121.8376239
PAST SALE,June-23-2015,Single Family Residential,1702 Mount Rushmore Dr,SAN JOSE,CA,95127,620000,3,2.5,SAN JOSE,1455,6000,1961,1538,426,,Sold,,,http://www.redfin.com/CA/San-Jose/1702-Mt-Rushmore-Dr-95127/home/697352,MLSListings,ML81464543,N,Y,37.3503167,-121.8034773
PAST SALE,July-10-2012,Single Family Residential,2698 HOSTETTER Rd,San Jose,CA,95132,558880,4,2,San Jose,1953,6380,1972,2616,286,,Sold,,,http://www.redfin.com/CA/San-Jose/2698-Hostetter-Rd-95132/home/1819390,MLSListings,ML81218456,N,Y,37.3978713,-121.8690473
PAST SALE,September-18-2017,Single Family Residential,7174 Wooded Lake Dr,SAN JOSE,CA,95120,1950000,5,3,SAN JOSE,3179,33400,1980,720,613,,Sold,,,http://www.redfin.com/CA/San-Jose/7174-Wooded-Lake-Dr-95120/home/931971,MLSListings,ML81672502,N,Y,37.2059556,-121.8748951
PAST SALE,May-1-2017,Condo/Co-op,144 S 3rd St #608,SAN JOSE,CA,95112,550000,1,1,SAN JOSE,998,1242,1997,860,551,483,Sold,,,http://www.redfin.com/CA/San-Jose/144-S-3rd-St-95112/unit-608/home/874246,MLSListings,ML81644136,N,Y,37.3340721,-121.8857336
PAST SALE,March-8-2019,Single Family Residential,1831 Calistoga Dr,SAN JOSE,CA,95124,1080000,3,2,SAN JOSE,1226,5600,1959,184,881,,Sold,,,http://www.redfin.com/CA/San-Jose/1831-Calistoga-Dr-95124/home/1606980,MLSListings,ML81735634,N,Y,37.2737479,-121.9193327
PAST SALE,October-18-2018,Single Family Residential,3496 Ramstad Dr,SAN JOSE,CA,95127,990000,3,2,SAN JOSE,1834,11730,1979,325,540,,Sold,,,http://www.redfin.com/CA/San-Jose/3496-Ramstad-Dr-95127/home/950165,MLSListings,ML81725009,N,Y,37.3601178,-121.8070371
PAST SALE,August-5-2019,Townhouse,33 Esfahan Dr,SAN JOSE,CA,95111,855000,3,2.5,SAN JOSE,1799,1425,2008,34,475,228,Sold,,,http://www.redfin.com/CA/San-Jose/33-Esfahan-Dr-95111/home/23043519,MLSListings,ML81755207,N,Y,37.293179,-121.852599
PAST SALE,June-3-2019,Condo/Co-op,1019 Vanilla Walkway,SAN JOSE,CA,95133,1025000,3,3.5,SAN JOSE,1697,740,2012,97,604,182,Sold,,,http://www.redfin.com/CA/San-Jose/1019-Vanilla-Walkway-95133/home/44512386,MLSListings,ML81747512,N,Y,37.380046,-121.8639667
PAST SALE,March-19-2018,Single Family Residential,887 S Sunset Ave,SAN JOSE,CA,95116,818000,4,3,SAN JOSE,1520,5200,1964,538,538,,Sold,,,http://www.redfin.com/CA/San-Jose/887-S-Sunset-Ave-95116/home/1368374,MLSListings,ML81692361,N,Y,37.3456327,-121.8403596
PAST SALE,March-26-2019,Single Family Residential,4530 Lobos Ave,SAN JOSE,CA,95111,800000,4,2,SAN JOSE,1458,5429,1964,166,549,,Sold,,,http://www.redfin.com/CA/San-Jose/4530-Lobos-Ave-95111/home/981339,MLSListings,ML81738848,N,Y,37.2742044,-121.8201182
PAST SALE,September-8-2017,Single Family Residential,6123 Paso Los Cerritos,SAN JOSE,CA,95120,1500000,4,3,SAN JOSE,2650,6649,1975,730,566,,Sold,,,http://www.redfin.com/CA/San-Jose/6123-Paso-Los-Cerritos-95120/home/928254,MLSListings,ML81673056,N,Y,37.2253839,-121.8834994
PAST SALE,May-20-2013,Single Family Residential,731 PORTOFINO Pl,San Jose,CA,95136,760000,4,2.5,San Jose,2153,3015,2004,2302,353,195,Sold,,,http://www.redfin.com/CA/San-Jose/731-Portofino-Pl-95136/home/1278428,MLSListings,ML81310488,N,Y,37.281113,-121.8684661
PAST SALE,May-14-2019,Single Family Residential,429 Skipstone Ct,SAN JOSE,CA,95136,1088000,4,2.5,SAN JOSE,1853,3549,1995,117,587,210,Sold,,,http://www.redfin.com/CA/San-Jose/429-Skipstone-Ct-95136/home/866862,MLSListings,ML81744698,N,Y,37.2774712,-121.8532144
PAST SALE,July-9-2014,Townhouse,1531 MARLENE Ct,San Jose,CA,95118,550000,3,2.5,San Jose,1308,1830,1985,1887,420,200,Sold,,,http://www.redfin.com/CA/San-Jose/1531-Marlene-Ct-95118/home/1677612,MLSListings,ML81420528,N,Y,37.257278,-121.879165
PAST SALE,November-9-2018,Single Family Residential,1169 Sherman St,SAN JOSE,CA,95110,785000,2,1,SAN JOSE,1028,6800,1920,303,764,,Sold,,,http://www.redfin.com/CA/San-Jose/1169-Sherman-St-95110/home/841975,MLSListings,ML81726133,N,Y,37.3182774,-121.8780745
PAST SALE,November-30-2017,Single Family Residential,7393 Forsum Rd,SAN JOSE,CA,95138,1010000,4,2.5,SAN JOSE,1842,4178,1992,647,548,,Sold,,,http://www.redfin.com/CA/San-Jose/7393-Forsum-Rd-95138/home/1693690,MLSListings,ML81682555,N,Y,37.231328,-121.7589265
PAST SALE,May-31-2019,Townhouse,2785 Ferrara Cir,SAN JOSE,CA,95111,908000,4,3.5,SAN JOSE,2042,1462,2015,100,445,182,Sold,,,http://www.redfin.com/CA/San-Jose/2785-Ferrara-Cir-95111/home/108510480,MLSListings,ML81744207,N,Y,37.2909051,-121.8553038
PAST SALE,August-9-2019,Single Family Residential,1760 Loyola Dr,SAN JOSE,CA,95122,750000,3,2,SAN JOSE,1040,5483,1959,30,721,,Sold,,,http://www.redfin.com/CA/San-Jose/1760-Loyola-Dr-95122/home/1109493,MLSListings,ML81758037,N,Y,37.3344879,-121.8348881
PAST SALE,July-31-2019,Single Family Residential,391 N 21st St,SAN JOSE,CA,95112,711500,2,1,SAN JOSE,1021,6269,1948,39,697,,Sold,,,http://www.redfin.com/CA/San-Jose/391-N-21st-St-95112/home/823151,MLSListings,ML81759772,N,Y,37.3517406,-121.8755399
PAST SALE,July-1-2019,Condo/Co-op,1072 Foxglove Pl #1072,SAN JOSE,CA,95131,1190000,3,3.5,SAN JOSE,1718,621,2015,69,693,275,Sold,,,http://www.redfin.com/CA/San-Jose/1072-Foxglove-Pl-95131/unit-1072/home/166861341,MLSListings,ML81753845,N,Y,37.379551,-121.896238
PAST SALE,August-21-2019,Single Family Residential,118 Bradwell Ct,SAN JOSE,CA,95138,987000,4,2.5,SAN JOSE,1987,5989,1979,18,497,,Sold,,,http://www.redfin.com/CA/San-Jose/118-Bradwell-Ct-95138/home/1286997,MLSListings,ML81761080,N,Y,37.24822,-121.7824726
PAST SALE,August-28-2019,Single Family Residential,1015 Curtner Ave,SAN JOSE,CA,95125,1379000,4,2.5,SAN JOSE,2395,4376,2002,11,576,,Sold,,,http://www.redfin.com/CA/San-Jose/1015-Curtner-Ave-95125/home/1714727,MLSListings,ML81753798,N,Y,37.2908829,-121.8854114
PAST SALE,June-14-2016,Townhouse,1884 Messina Dr,SAN JOSE,CA,95132,700000,4,2.5,SAN JOSE,1452,1628,1972,1181,482,340,Sold,,,http://www.redfin.com/CA/San-Jose/1884-Messina-Dr-95132/home/1187454,MLSListings,ML81584255,N,Y,37.410316,-121.861109
PAST SALE,October-24-2017,Single Family Residential,605 Weston Dr,CAMPBELL,CA,95008,1420000,3,1,CAMPBELL,1080,6552,1953,684,1315,,Sold,,,http://www.redfin.com/CA/Campbell/605-Weston-Dr-95008/home/1472602,MLSListings,ML81677880,N,Y,37.2773968,-121.9795028
PAST SALE,October-17-2018,Single Family Residential,2311 Monaco Dr,SAN JOSE,CA,95124,1480000,4,2.5,SAN JOSE,2161,6740,1977,326,685,,Sold,,,http://www.redfin.com/CA/San-Jose/2311-Monaco-Dr-95124/home/873022,MLSListings,ML81717136,N,Y,37.2541151,-121.9433781
PAST SALE,May-15-2015,Single Family Residential,2365 Hecate Ct,SAN JOSE,CA,95124,1100000,3,2,SAN JOSE,1539,4700,1979,1577,715,,Sold,,,http://www.redfin.com/CA/San-Jose/2365-Hecate-Ct-95124/home/836641,MLSListings,ML81455484,N,Y,37.2551773,-121.9483554
PAST SALE,May-24-2019,Single Family Residential,902 Mccreery Ave,SAN JOSE,CA,95116,808000,4,2,SAN JOSE,1263,5012,1960,107,640,,Sold,,,http://www.redfin.com/CA/San-Jose/902-McCreery-Ave-95116/home/1219124,MLSListings,ML81747523,N,Y,37.3444778,-121.8425837
PAST SALE,March-10-2017,Condo/Co-op,88 N Jackson Ave #225,SAN JOSE,CA,95116,505000,3,2,SAN JOSE,1200,1200,2006,912,421,403,Sold,,,http://www.redfin.com/CA/San-Jose/88-N-Jackson-Ave-95116/unit-225/home/17288854,MLSListings,ML81637416,N,Y,37.36166,-121.8447776
PAST SALE,September-16-2016,Condo/Co-op,1060 S 3rd St #133,SAN JOSE,CA,95112,385000,1,1,SAN JOSE,667,750,2005,1087,577,395,Sold,,,http://www.redfin.com/CA/San-Jose/1060-S-3rd-St-95112/unit-133/home/2124507,MLSListings,ML81596958,N,Y,37.3216959,-121.8756137
PAST SALE,July-29-2019,Single Family Residential,1632 Terilyn Ave,SAN JOSE,CA,95122,750000,3,2,SAN JOSE,1040,4900,1959,41,721,,Sold,,,http://www.redfin.com/CA/San-Jose/1632-Terilyn-Ave-95122/home/1807325,MLSListings,ML81758196,N,Y,37.3304761,-121.8406265
PAST SALE,August-5-2019,Condo/Co-op,2925 Florence Ave #18,SAN JOSE,CA,95127,485000,3,1.5,SAN JOSE,960,449,1964,34,505,470,Sold,,,http://www.redfin.com/CA/San-Jose/2925-Florence-Ave-95127/unit-18/home/23048723,MLSListings,ML81759901,N,Y,37.3622286,-121.8294425
PAST SALE,May-8-2019,Single Family Residential,1832 Gunston Way,SAN JOSE,CA,95124,1255888,3,2,SAN JOSE,1248,5800,1955,123,1006,,Sold,,,http://www.redfin.com/CA/San-Jose/1832-Gunston-Way-95124/home/1568500,MLSListings,ML81745704,N,Y,37.2545718,-121.9189327
PAST SALE,April-29-2019,Condo/Co-op,4165 Renaissance Dr #6,SAN JOSE,CA,95134,1015000,3,2.5,SAN JOSE,1119,,1998,132,907,434,Sold,,,http://www.redfin.com/CA/San-Jose/4165-Renaissance-Dr-95134/unit-6/home/1379546,MLSListings,ML81743450,N,Y,37.4146674,-121.9562363
PAST SALE,May-29-2018,Single Family Residential,3705 Eastwood Cir,SANTA CLARA,CA,95054,1570000,4,2,SANTA CLARA,1666,6000,1969,467,942,,Sold,,,http://www.redfin.com/CA/Santa-Clara/3705-Eastwood-Cir-95054/home/2120407,MLSListings,ML81703477,N,Y,37.3920093,-121.9404449
PAST SALE,May-7-2018,Single Family Residential,504 Century Dr,CAMPBELL,CA,95008,1363288,3,2,CAMPBELL,1170,8250,1955,489,1165,,Sold,,,http://www.redfin.com/CA/Campbell/504-Century-Dr-95008/home/1049665,MLSListings,ML81696059,N,Y,37.2795559,-121.9639524
PAST SALE,July-27-2018,Single Family Residential,14784 Charmeran Ave,SAN JOSE,CA,95124,1975000,4,3,SAN JOSE,2643,9260,1950,408,747,,Sold,,,http://www.redfin.com/CA/San-Jose/14784-Charmeran-Ave-95124/home/1457394,MLSListings,ML81710538,N,Y,37.2568492,-121.9275114
PAST SALE,August-13-2014,Condo/Co-op,339 KENBROOK Cir,San Jose,CA,95111,370000,3,2,San Jose,1094,1094,1987,1852,338,290,Sold,,,http://www.redfin.com/CA/San-Jose/339-Kenbrook-Cir-95111/home/1503129,MLSListings,ML81423587,N,Y,37.286267,-121.843186
PAST SALE,July-10-2018,Single Family Residential,916 Forest Ridge Dr,SAN JOSE,CA,95129,2380000,5,3,SAN JOSE,2239,6000,1967,425,1063,,Sold,,,http://www.redfin.com/CA/San-Jose/916-Forest-Ridge-Dr-95129/home/1227933,MLSListings,ML81709982,N,Y,37.3110378,-121.9943403
PAST SALE,August-22-2014,Condo/Co-op,606 MAESTRO Ct,San Jose,CA,95134,541000,2,2,San Jose,925,1742,1992,1843,585,265,Sold,,,http://www.redfin.com/CA/San-Jose/606-Maestro-Ct-95134/home/578319,MLSListings,ML81425058,N,Y,37.401556,-121.921589
PAST SALE,April-12-2018,Single Family Residential,17 Via Mesa,SAN JOSE,CA,95139,920000,4,2,SAN JOSE,1494,7080,1975,514,616,,Sold,,,http://www.redfin.com/CA/San-Jose/17-Via-Mesa-95139/home/781676,MLSListings,ML81694973,N,Y,37.2335785,-121.7672951
PAST SALE,,Townhouse,2700 Mckee Rd,SAN JOSE,CA,95127,,3,3,,1547,,2006,,,,Sold,,,http://www.redfin.com/CA/San-Jose/2700-McKee-Rd-95127/home/2126000,MLSListings,,N,Y,37.37039,-121.842096
PAST SALE,,Single Family Residential,6332 MOJAVE Dr,San Jose,CA,95120,,4,2,,2173,8190,1966,,,,Sold,,,http://www.redfin.com/CA/San-Jose/6332-Mojave-Dr-95120/home/1692380,MLSListings,,N,Y,37.2264667,-121.8724715
PAST SALE,May-31-2016,Townhouse,3615 Brach Way,SANTA CLARA,CA,95051,960000,2,2.5,SANTA CLARA,1803,1750,1978,1195,532,445,Sold,,,http://www.redfin.com/CA/Santa-Clara/3615-Brach-Way-95051/home/1150166,MLSListings,ML81582421,N,Y,37.349675,-121.996602
PAST SALE,August-26-2019,Single Family Residential,1863 Clifford St,SANTA CLARA,CA,95050,880000,2,1,SANTA CLARA,766,5250,1946,13,1149,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1863-Clifford-St-95050/home/1661330,MLSListings,ML81760944,N,Y,37.3508285,-121.9579983
PAST SALE,March-29-2019,Single Family Residential,710 Baylor Dr,SANTA CLARA,CA,95051,1688880,5,3,SANTA CLARA,2113,16577,1961,163,799,,Sold,,,http://www.redfin.com/CA/Santa-Clara/710-Baylor-Dr-95051/home/982446,MLSListings,ML81738965,N,Y,37.3358799,-121.9918083
PAST SALE,March-24-2016,Condo/Co-op,952 Kiely Blvd Unit J,SANTA CLARA,CA,95051,500000,2,2,SANTA CLARA,956,1019,1971,1263,523,458,Sold,,,http://www.redfin.com/CA/Santa-Clara/952-Kiely-Blvd-95051/unit-J/home/846576,MLSListings,ML81550989,N,Y,37.342674,-121.980427
PAST SALE,October-19-2017,Single Family Residential,2915 Warburton Ave,SANTA CLARA,CA,95051,1250000,3,2.5,SANTA CLARA,1534,5500,1956,689,815,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2915-Warburton-Ave-95051/home/1224814,MLSListings,ML81676580,N,Y,37.3556523,-121.9799027
PAST SALE,September-6-2019,Single Family Residential,1037 Harrison St,SANTA CLARA,CA,95050,930000,2,1,SANTA CLARA,1274,5727,1900,2,730,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1037-Harrison-St-95050/home/1059445,MLSListings,ML81760622,N,Y,37.3526328,-121.9467555
